entidad|id_entidad|id_registro|tipo_registro|tipo_acceso|id_search|word_key|id_link|link|tramite|ministerio|time_update
Ministerio de Transportes y Comunicaciones (MTC)|11859|77828|T|B|134|tra%20mtc|3|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11859&id_registro=77828&tipo_registro=T&tipo_acceso=B|HABILITACION O RENOVACION DEL CERTIFICADO DE OPERACION DEL SERVICIO DE TRANSPORTE  ESPECIAL EN LA MODALIDAD DE TAXI  (VIGENCIA DE 01 AÑO)|HABILITACION O RENOVACION DEL CERTIFICADO DE OPERACION DEL SERVICIO DE TRANSPORTE  ESPECIAL EN LA MODALIDAD DE TAXI  (VIGENCIA DE 01 AÑO)Municipalidad Provincial de Arequipa (MPA)|2019-09-14 12:34:16.534286
Ministerio de Transportes y Comunicaciones (MTC)|1313|37521|T|B|134|tra%20mtc|4|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=1313&id_registro=37521&tipo_registro=T&tipo_acceso=B|HABILITACIÓN O RENOVACIÓN VEHICULAR PARA EL SERVICIO DE TRANSPORTE ESPECIAL DE PERSONAS, (TRANSPORTE ESTUDIANTES TURÍSTICO Y DE TRABAJADORES).|HABILITACIÓN O RENOVACIÓN VEHICULAR PARA EL SERVICIO DE TRANSPORTE ESPECIAL DE PERSONAS, (TRANSPORTE ESTUDIANTES TURÍSTICO Y DE TRABAJADORES).Municipalidad Provincial de Trujillo (MPTRUJILLO)|2019-09-14 12:34:16.535283
Ministerio de Transportes y Comunicaciones (MTC)|11163|66876|T|B|134|tra%20mtc|5|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11163&id_registro=66876&tipo_registro=T&tipo_acceso=B|HABILITACION PARA BRINDAR EL SERVICIO PÚBLICO NO REGULAR DE TRANSPORTE. (VIGENCIA DE 01 AÑOS)|HABILITACION PARA BRINDAR EL SERVICIO PÚBLICO NO REGULAR DE TRANSPORTE. (VIGENCIA DE 01 AÑOS)Municipalidad Provincial de Yungay (MP-YUNGAY)|2019-09-14 12:34:16.536280
Ministerio de Transportes y Comunicaciones (MTC)|11163|66060|T|B|134|tra%20mtc|6|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11163&id_registro=66060&tipo_registro=T&tipo_acceso=B|HABILITACIÓN PARA PRESTAR EL SERVICIO DE TRANSPORTE DE CARGA CON VEHÍCULOS MENORES MOTORIZADOS Y NO MOTORIZADOS  (MOTOCARGA, TRICICLOS, CARRETAS, CARRETAS MODULARES) (VIGENCIA DE 01 AÑO)|HABILITACIÓN PARA PRESTAR EL SERVICIO DE TRANSPORTE DE CARGA CON VEHÍCULOS MENORES MOTORIZADOS Y NO MOTORIZADOS  (MOTOCARGA, TRICICLOS, CARRETAS, CARRETAS MODULARES) (VIGENCIA DE 01 AÑO)Municipalidad Provincial de Yungay (MP-YUNGAY)|2019-09-14 12:34:16.537278
Ministerio de Transportes y Comunicaciones (MTC)|13169|36016|T|B|134|tra%20mtc|7|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13169&id_registro=36016&tipo_registro=T&tipo_acceso=B|HABILITACIÓN SANITARIA DE FÁBRICA DE ALIMENTOS Y BEBIDAS, SUPLEMENTOS Y COMPLEMENTOS NATURALES CON PROPIEDADES NUTRICIONALES Y DE SERVICIOS DE ALIMENTACIÓN DE PASAJEROS EN LOS MEDIOS DE TRANSPORTE, DESTINADOS AL CONSUMO HUMANO.|HABILITACIÓN SANITARIA DE FÁBRICA DE ALIMENTOS Y BEBIDAS, SUPLEMENTOS Y COMPLEMENTOS NATURALES CON PROPIEDADES NUTRICIONALES Y DE SERVICIOS DE ALIMENTACIÓN DE PASAJEROS EN LOS MEDIOS DE TRANSPORTE, DESTINADOS AL CONSUMO HUMANO.Direccion Regional de Salud Madre de Dios (DRSMD)|2019-09-14 12:34:16.538275
Ministerio de Transportes y Comunicaciones (MTC)|11163|66087|T|B|134|tra%20mtc|8|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11163&id_registro=66087&tipo_registro=T&tipo_acceso=B|HABILITACIÓN TÉCNICA PARA ESTACIONES DE RUTA DEL SERVICIO DE TRANSPORTE PUBLICO INTERURBANO - POR ÚNICA VEZ|HABILITACIÓN TÉCNICA PARA ESTACIONES DE RUTA DEL SERVICIO DE TRANSPORTE PUBLICO INTERURBANO - POR ÚNICA VEZMunicipalidad Provincial de Yungay (MP-YUNGAY)|2019-09-14 12:34:16.539272
Ministerio de Transportes y Comunicaciones (MTC)|12116|84527|T|B|134|tra%20mtc|9|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12116&id_registro=84527&tipo_registro=T&tipo_acceso=B|HABILITACION URBANA - MODALIDAD A: APROBACION AUTOMATICA CON FIRMA DE PROFESIONALES - LAS HABILITACIONES URBANAS CORRESPONDIENTES A PROGRAMAS PROMOVIDOS POR EL SECTOR VIVIENDA PARA LA REUBICACION DE BENEFICIARIOS DE ATENCION EXTRAORDINARIA DEL BONO FAMILIAR HABITACIONAL, ESTABLECIDOS EN EL NUMERAL 3.2.1 DEL ARTICULO 3, DE LA LEY N°27829, LEY QUE CREA EL BONO FAMILIAR HABITACIONAL (BFH)|HABILITACION URBANA - MODALIDAD A: APROBACION AUTOMATICA CON FIRMA DE PROFESIONALES - LAS HABILITACIONES URBANAS CORRESPONDIENTES A PROGRAMAS PROMOVIDOS POR EL SECTOR VIVIENDA PARA LA REUBICACION DE BENEFICIARIOS DE ATENCION EXTRAORDINARIA DEL BONO FAMILIAR HABITACIONAL, ESTABLECIDOS EN EL NUMERAL 3.2.1 DEL ARTICULO 3, DE LA LEY N°27829, LEY QUE CREA EL BONO FAMILIAR HABITACIONAL (BFH)Municipalidad Provincial de Barranca (MPB)|2019-09-14 12:34:16.540270
Ministerio de Transportes y Comunicaciones (MTC)|1995|15485|T|B|134|tra%20mtc|10|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=1995&id_registro=15485&tipo_registro=T&tipo_acceso=B|HABILITACION URBANA - PROCEDIMIENTOS ADMINISTRATIVOS|HABILITACION URBANA - PROCEDIMIENTOS ADMINISTRATIVOSMunicipalidad Provincial de Coronel Portillo (MUNICPORTILLO)|2019-09-14 12:34:16.541267
Ministerio de Transportes y Comunicaciones (MTC)|11813|79884|T|B|134|tra%20mtc|11|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11813&id_registro=79884&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR EN EL SERVICIO DE TRANSPORTE PÚBLICO EN VEHÍCULOS MENORES|HABILITACIÓN VEHICULAR EN EL SERVICIO DE TRANSPORTE PÚBLICO EN VEHÍCULOS MENORESMunicipalidad Provincial de La Convención (MPLC)|2019-09-14 12:34:16.542265
Ministerio de Transportes y Comunicaciones (MTC)|13339|80369|T|B|134|tra%20mtc|12|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13339&id_registro=80369&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR PARA LA PRESTACIÓN DEL SERVICIO PÚBLICO DE TRANSPORTE EN VEHÍCULOS MENORES MOTORIZADOS O NO MOTORIZADOS|HABILITACIÓN VEHICULAR PARA LA PRESTACIÓN DEL SERVICIO PÚBLICO DE TRANSPORTE EN VEHÍCULOS MENORES MOTORIZADOS O NO MOTORIZADOSMunicipalidad Distrital de Pataz (MD-PATAZ)|2019-09-14 12:34:16.544259
Ministerio de Transportes y Comunicaciones (MTC)|10012|59148|T|B|134|tra%20mtc|13|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10012&id_registro=59148&tipo_registro=T&tipo_acceso=B|HABILITACION VEHICULAR PARA TRANSPORTE DE MERCANCIAS EN GENERAL POR INCREMENTO O SUSTITUCION|HABILITACION VEHICULAR PARA TRANSPORTE DE MERCANCIAS EN GENERAL POR INCREMENTO O SUSTITUCIONGobierno Regional de Lima (GRL)|2019-09-14 12:34:16.546254
Ministerio de Transportes y Comunicaciones (MTC)|13952|57019|T|B|134|tra%20mtc|14|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13952&id_registro=57019&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR PARA TRANSPORTE DE MERCANCIAS EN GENERAL POR INCREMENTO O SUSTITUCIÓN|HABILITACIÓN VEHICULAR PARA TRANSPORTE DE MERCANCIAS EN GENERAL POR INCREMENTO O SUSTITUCIÓNDireccion Regional de Transportes y Comunicaciones del Cusco (DRTC-CUSCO)|2019-09-14 12:34:16.548252
Ministerio de Transportes y Comunicaciones (MTC)|14177|65397|T|B|134|tra%20mtc|15|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=14177&id_registro=65397&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR PARA TRANSPORTE DE MERCANCÍAS EN GENERAL POR INCREMENTO O SUSTITUCIÓN|HABILITACIÓN VEHICULAR PARA TRANSPORTE DE MERCANCÍAS EN GENERAL POR INCREMENTO O SUSTITUCIÓNDIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES PIURA (DRTYC - PIURA)|2019-09-14 12:34:16.550241
Ministerio de Transportes y Comunicaciones (MTC)|13170|35862|T|B|134|tra%20mtc|16|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13170&id_registro=35862&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR PARA TRANSPORTE DE MERCANCÍAS EN GENERAL POR INCREMENTO O SUSTITUCIÓN|HABILITACIÓN VEHICULAR PARA TRANSPORTE DE MERCANCÍAS EN GENERAL POR INCREMENTO O SUSTITUCIÓNDirección Regional de Transportes y Comunicaciones San Martin (DRTC-SM)|2019-09-14 12:34:16.551241
Ministerio de Transportes y Comunicaciones (MTC)|10146|22987|T|B|134|tra%20mtc|17|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10146&id_registro=22987&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR PARA TRANSPORTE DE MERCANCÍAS EN GENERAL POR INCREMENTO O SUSTITUCIÓN|HABILITACIÓN VEHICULAR PARA TRANSPORTE DE MERCANCÍAS EN GENERAL POR INCREMENTO O SUSTITUCIÓNGobierno Regional de Huánuco (GOREHCO)|2019-09-14 12:34:16.552238
Ministerio de Transportes y Comunicaciones (MTC)|10166|64365|T|B|134|tra%20mtc|18|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10166&id_registro=64365&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR PARA TRANSPORTE DE MERCANCÍAS EN GENERAL POR INCREMENTO O SUSTITUCIÓN|HABILITACIÓN VEHICULAR PARA TRANSPORTE DE MERCANCÍAS EN GENERAL POR INCREMENTO O SUSTITUCIÓNGobierno Regional San Martín (GORESAM)|2019-09-14 12:34:16.553235
Ministerio de Transportes y Comunicaciones (MTC)|10147|75475|T|B|134|tra%20mtc|19|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10147&id_registro=75475&tipo_registro=T&tipo_acceso=B|HABILITACION VEHICULAR PARA TRANSPORTE DE MERCANCIAS EN GENERAL POR INCREMENTO O SUSTITUCION.|HABILITACION VEHICULAR PARA TRANSPORTE DE MERCANCIAS EN GENERAL POR INCREMENTO O SUSTITUCION.Gobierno Regional de Ica (GORE-ICA)|2019-09-14 12:34:16.553235
Ministerio de Transportes y Comunicaciones (MTC)|10012|59156|T|B|134|tra%20mtc|20|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10012&id_registro=59156&tipo_registro=T&tipo_acceso=B|HABILITACION VEHICULAR POR INCREMENTO O SUSTITUCION PARA TRANSPORTE TURISTICO O TURISMO DE AVENTURA|HABILITACION VEHICULAR POR INCREMENTO O SUSTITUCION PARA TRANSPORTE TURISTICO O TURISMO DE AVENTURAGobierno Regional de Lima (GRL)|2019-09-14 12:34:16.555230
Ministerio de Transportes y Comunicaciones (MTC)|13170|35873|T|B|134|tra%20mtc|21|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13170&id_registro=35873&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR POR INCREMENTO O SUSTITUCIÓN PARA TRANSPORTE TURÍSTICO Ó TURISMO DE AVENTURA|HABILITACIÓN VEHICULAR POR INCREMENTO O SUSTITUCIÓN PARA TRANSPORTE TURÍSTICO Ó TURISMO DE AVENTURADirección Regional de Transportes y Comunicaciones San Martin (DRTC-SM)|2019-09-14 12:34:16.556227
Ministerio de Transportes y Comunicaciones (MTC)|10146|23044|T|B|134|tra%20mtc|22|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10146&id_registro=23044&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR POR INCREMENTO O SUSTITUCIÓN PARA TRANSPORTE TURÍSTICO TERRESTRE|HABILITACIÓN VEHICULAR POR INCREMENTO O SUSTITUCIÓN PARA TRANSPORTE TURÍSTICO TERRESTREGobierno Regional de Huánuco (GOREHCO)|2019-09-14 12:34:16.557225
Ministerio de Transportes y Comunicaciones (MTC)|10147|75492|T|B|134|tra%20mtc|23|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10147&id_registro=75492&tipo_registro=T&tipo_acceso=B|HABILITACION VEHICULAR POR INCREMENTO O SUSTITUCION PARA TRANSPORTE TURISTICO TERRESTRE.|HABILITACION VEHICULAR POR INCREMENTO O SUSTITUCION PARA TRANSPORTE TURISTICO TERRESTRE.Gobierno Regional de Ica (GORE-ICA)|2019-09-14 12:34:16.558222
Ministerio de Transportes y Comunicaciones (MTC)|10012|59136|T|B|134|tra%20mtc|24|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10012&id_registro=59136&tipo_registro=T&tipo_acceso=B|HABILITACION VEHICULAR POR INCREMENTO O SUSTITUCION-PERMISO EXCEPCIONAL PARA TRANSPORTE INTERPROVINCIAL REGULAR DE PERSONAS|HABILITACION VEHICULAR POR INCREMENTO O SUSTITUCION-PERMISO EXCEPCIONAL PARA TRANSPORTE INTERPROVINCIAL REGULAR DE PERSONASGobierno Regional de Lima (GRL)|2019-09-14 12:34:16.559219
Ministerio de Transportes y Comunicaciones (MTC)|13170|35853|T|B|134|tra%20mtc|25|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13170&id_registro=35853&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR POR INCREMENTO O SUSTITUCIÓN-PERMISO EXCEPCIONAL PARA TRANSPORTE INTERPROVINCIAL REGULAR DE PERSONAS|HABILITACIÓN VEHICULAR POR INCREMENTO O SUSTITUCIÓN-PERMISO EXCEPCIONAL PARA TRANSPORTE INTERPROVINCIAL REGULAR DE PERSONASDirección Regional de Transportes y Comunicaciones San Martin (DRTC-SM)|2019-09-14 12:34:16.560216
Ministerio de Transportes y Comunicaciones (MTC)|10146|22974|T|B|134|tra%20mtc|26|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10146&id_registro=22974&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR POR SUSTITUCIÓN O INCREMENTO VEH CAT M2 Y M3 SÓLO SUSTITUCIÓN EN AUTOMÓVILES -PERMISO EXCEPCIONAL PARA TRANSP.INTERPROVINCIAL REGULAR DE PERSONAS|HABILITACIÓN VEHICULAR POR SUSTITUCIÓN O INCREMENTO VEH CAT M2 Y M3 SÓLO SUSTITUCIÓN EN AUTOMÓVILES -PERMISO EXCEPCIONAL PARA TRANSP.INTERPROVINCIAL REGULAR DE PERSONASGobierno Regional de Huánuco (GOREHCO)|2019-09-14 12:34:16.562212
Ministerio de Transportes y Comunicaciones (MTC)|866|73750|T|B|134|tra%20mtc|27|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=866&id_registro=73750&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR POR TRASLADO DE VEHÍCULOS  DE UNA RUTA A OTRA RUTA PERTENECIENTE A LA MISMA EMPRESA|HABILITACIÓN VEHICULAR POR TRASLADO DE VEHÍCULOS  DE UNA RUTA A OTRA RUTA PERTENECIENTE A LA MISMA EMPRESAMunicipalidad Provincial del Callao (MPCALLAO)|2019-09-14 12:34:16.565204
Ministerio de Transportes y Comunicaciones (MTC)|866|73757|T|B|134|tra%20mtc|28|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=866&id_registro=73757&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR: INSCRIPCIÓN DE VEHICULOS  PARA EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL  TURISTICO|HABILITACIÓN VEHICULAR: INSCRIPCIÓN DE VEHICULOS  PARA EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL  TURISTICOMunicipalidad Provincial del Callao (MPCALLAO)|2019-09-14 12:34:16.567198
Ministerio de Transportes y Comunicaciones (MTC)|866|73756|T|B|134|tra%20mtc|29|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=866&id_registro=73756&tipo_registro=T&tipo_acceso=B|HABILITACIÓN VEHICULAR: INSCRIPCIÓN DE VEHICULOS PARA  EL SERVICIO DE TRANSPORTE PÚBLICO  ESPECIAL  DE TRABAJADORES|HABILITACIÓN VEHICULAR: INSCRIPCIÓN DE VEHICULOS PARA  EL SERVICIO DE TRANSPORTE PÚBLICO  ESPECIAL  DE TRABAJADORESMunicipalidad Provincial del Callao (MPCALLAO)|2019-09-14 12:34:16.568195
Ministerio de Transportes y Comunicaciones (MTC)|1313|20844|T|B|134|tra%20mtc|30|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=1313&id_registro=20844&tipo_registro=T&tipo_acceso=B|HABILITACIÓN Y/O RENOVACIÓN DEL CERTIFICADO DEL CONDUCTOR Y/O COBRADOR PARA OPERAR EN EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL DE PERSONAS O SERVICIO DE TRANSPORTE PÚBLICO REGULAR DE PERSONAS. BR (VIGENCIA 02 AÑOS)|HABILITACIÓN Y/O RENOVACIÓN DEL CERTIFICADO DEL CONDUCTOR Y/O COBRADOR PARA OPERAR EN EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL DE PERSONAS O SERVICIO DE TRANSPORTE PÚBLICO REGULAR DE PERSONAS. BR (VIGENCIA 02 AÑOS)Municipalidad Provincial de Trujillo (MPTRUJILLO)|2019-09-14 12:34:16.569191
Ministerio de Transportes y Comunicaciones (MTC)|193|72722|T|B|134|tra%20mtc|31|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=193&id_registro=72722&tipo_registro=T&tipo_acceso=B|HABILITACIONES URBANAS : PROCEDIMIENTOS ADMINISTRATIVOS|HABILITACIONES URBANAS : PROCEDIMIENTOS ADMINISTRATIVOSMunicipalidad Provincial de Chachapoyas (MP-CHACHAPOYAS)|2019-09-14 12:34:16.570188
Ministerio de Transportes y Comunicaciones (MTC)|10065|73377|T|B|135|tra%20mtc|2|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10065&id_registro=73377&tipo_registro=T&tipo_acceso=B|HABILITACIONES URBANAS: PROCEDIMIENTOS ADMINISTRATIVOS|HABILITACIONES URBANAS: PROCEDIMIENTOS ADMINISTRATIVOSMunicipalidad Distrital de Lurigancho (MDLCH)|2019-09-14 12:34:18.673334
Ministerio de Transportes y Comunicaciones (MTC)|10075|43869|T|B|135|tra%20mtc|3|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10075&id_registro=43869&tipo_registro=T&tipo_acceso=B|HASTA 3000 ESPECTADORES|HASTA 3000 ESPECTADORESMunicipalidad Distrital del Rimac (MDR)|2019-09-14 12:34:18.674332
Ministerio de Transportes y Comunicaciones (MTC)|180|73314|T|B|135|tra%20mtc|4|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=180&id_registro=73314&tipo_registro=T&tipo_acceso=B|HASTA EL ÚLTIMO DÍA DE CADA SEMESTRE CALENDARIO|HASTA EL ÚLTIMO DÍA DE CADA SEMESTRE CALENDARIOGobierno Regional del Callao (GR-CALLAO)|2019-09-14 12:34:18.675330
Ministerio de Transportes y Comunicaciones (MTC)|10440|31953|T|B|135|tra%20mtc|5|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10440&id_registro=31953&tipo_registro=T&tipo_acceso=B|HIJOS DE TRABAJADORES UNH|HIJOS DE TRABAJADORES UNHUniversidad Nacional de Huancavelica (UNH)|2019-09-14 12:34:18.676326
Ministerio de Transportes y Comunicaciones (MTC)|10403|15111|T|B|135|tra%20mtc|6|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10403&id_registro=15111&tipo_registro=T&tipo_acceso=B|HIJOS DE TRABAJADORES-UNASAM|HIJOS DE TRABAJADORES-UNASAMUniversidad Nacional Santiago Antúnez de Mayolo (UNASAM)|2019-09-14 12:34:18.677324
Ministerio de Transportes y Comunicaciones (MTC)|10403|15119|T|B|135|tra%20mtc|7|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10403&id_registro=15119&tipo_registro=T&tipo_acceso=B|HIJOS DE TRABAJADORES-UNASAM|HIJOS DE TRABAJADORES-UNASAMUniversidad Nacional Santiago Antúnez de Mayolo (UNASAM)|2019-09-14 12:34:18.678321
Ministerio de Transportes y Comunicaciones (MTC)|13984|64926|T|B|135|tra%20mtc|8|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13984&id_registro=64926&tipo_registro=T&tipo_acceso=B|HISTORIAL ACADEMICO|HISTORIAL ACADEMICOUniversidad Nacional de Moquegua (UNAM)|2019-09-14 12:34:18.680317
Ministerio de Transportes y Comunicaciones (MTC)|13132|11699|T|B|135|tra%20mtc|9|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13132&id_registro=11699&tipo_registro=T&tipo_acceso=B|HOJA DE INFORMACION CATASTRAL|HOJA DE INFORMACION CATASTRALInstituto Catastral De Lima  (ICL)|2019-09-14 12:34:18.683318
Ministerio de Transportes y Comunicaciones (MTC)|10049|76149|T|B|135|tra%20mtc|10|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10049&id_registro=76149&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL|HOJA INFORMATIVA CATASTRALMunicipalidad Distrital de Ancon (MDA)|2019-09-14 12:34:18.685317
Ministerio de Transportes y Comunicaciones (MTC)|10050|72058|T|B|135|tra%20mtc|11|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10050&id_registro=72058&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL|HOJA INFORMATIVA CATASTRALMunicipalidad Distrital de Ate (MUNIATE)|2019-09-14 12:34:18.686300
Ministerio de Transportes y Comunicaciones (MTC)|10052|60110|T|B|135|tra%20mtc|12|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10052&id_registro=60110&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL |HOJA INFORMATIVA CATASTRAL Municipalidad Distrital de Barranco (MD-BARRANCO)|2019-09-14 12:34:18.687297
Ministerio de Transportes y Comunicaciones (MTC)|10059|74360|T|B|135|tra%20mtc|13|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10059&id_registro=74360&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL|HOJA INFORMATIVA CATASTRALMunicipalidad Distrital de El Agustino (MDEA)|2019-09-14 12:34:18.687297
Ministerio de Transportes y Comunicaciones (MTC)|10064|79450|T|B|135|tra%20mtc|14|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10064&id_registro=79450&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL|HOJA INFORMATIVA CATASTRALMunicipalidad Distrital de Los Olivos - LIMA (MDLO)|2019-09-14 12:34:18.688294
Ministerio de Transportes y Comunicaciones (MTC)|10066|60458|T|B|135|tra%20mtc|15|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10066&id_registro=60458&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL|HOJA INFORMATIVA CATASTRALMunicipalidad Distrital de Lurín (MUNILURIN)|2019-09-14 12:34:18.689292
Ministerio de Transportes y Comunicaciones (MTC)|10230|56681|T|B|135|tra%20mtc|16|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10230&id_registro=56681&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL|HOJA INFORMATIVA CATASTRALMunicipalidad Distrital de Pueblo Libre - LIMA (MD-PUEBLO LIBRE)|2019-09-14 12:34:18.690289
Ministerio de Transportes y Comunicaciones (MTC)|10116|52293|T|B|135|tra%20mtc|17|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10116&id_registro=52293&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL|HOJA INFORMATIVA CATASTRALMunicipalidad Distrital de Santa Rosa - Lima (MDSR)|2019-09-14 12:34:18.691286
Ministerio de Transportes y Comunicaciones (MTC)|10118|59467|T|B|135|tra%20mtc|18|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10118&id_registro=59467&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL|HOJA INFORMATIVA CATASTRALMunicipalidad Distrital de Surquillo (MDS)|2019-09-14 12:34:18.692284
Ministerio de Transportes y Comunicaciones (MTC)|10075|43839|T|B|135|tra%20mtc|19|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10075&id_registro=43839&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL|HOJA INFORMATIVA CATASTRALMunicipalidad Distrital del Rimac (MDR)|2019-09-14 12:34:18.693282
Ministerio de Transportes y Comunicaciones (MTC)|10614|8200|T|B|135|tra%20mtc|20|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10614&id_registro=8200&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL|HOJA INFORMATIVA CATASTRALMunicipalidad Provincial de Huaral (MP-HUARAL)|2019-09-14 12:34:18.694278
Ministerio de Transportes y Comunicaciones (MTC)|12122|75896|T|B|135|tra%20mtc|21|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12122&id_registro=75896&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL|HOJA INFORMATIVA CATASTRALMunicipalidad Provincial de Huaura (MPH - HUACHO)|2019-09-14 12:34:18.695275
Ministerio de Transportes y Comunicaciones (MTC)|866|73646|T|B|135|tra%20mtc|22|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=866&id_registro=73646&tipo_registro=T&tipo_acceso=B|HOJA INFORMATIVA CATASTRAL (ZONAS CATASTRADAS) O CONSTANCIA NEGATIVA  DE CATASTRO  (ZONAS NO CATASTRADAS) (DISTRITO DEL CERCADO DEL CALLAO)|HOJA INFORMATIVA CATASTRAL (ZONAS CATASTRADAS) O CONSTANCIA NEGATIVA  DE CATASTRO  (ZONAS NO CATASTRADAS) (DISTRITO DEL CERCADO DEL CALLAO)Municipalidad Provincial del Callao (MPCALLAO)|2019-09-14 12:34:18.697274
